,y,d,ln_prgdp,金融发展程度1,能源消费结构,对外开放程度,外商投资水平,环境规制,ln_internet,ln_person3,城镇化,词频占比,第二产业增加值占GDP比重(%),第三产业增加值占GDP比重(%),教育水平支出,科学技术水平,基础设施水平2,year,id,ln_AI_f,ln_GT_f
835,0.5302376,0,8.894395828,2.032510515,83.75940295,0.010670894,0.010507279,6.54,10.8898077,4.836281776,0.486638069,0.007921539,39,35.38,0.310059259,0.004908801,0.946068629,2008,170,0,0
836,0.521894381,0,9.149634361,2.34603965,79.30154831,0.03240734,0.012180062,7.09,11.06771564,4.836281776,0.485496819,0.007500552,37.49,41.79,0.25869743,0.005265488,0.978771228,2009,170,0,0
837,0.461156404,0,9.409928322,1.887023435,71.55397073,0.072818889,0.033182152,8.18,11.45178413,4.84418726,0.481967092,0.005661564,41.21,38.49,0.223178154,0.004830538,1.014585519,2010,170,0,0
838,0.431746094,0,9.803501129,1.749940469,54.93812634,0.011524626,0.015598202,16.88,11.98292923,4.85981226,0.474276513,0.007390563,46.1,35.14,0.289007404,0.00479003,0.82218705,2012,170,0,0
839,0.228634494,0,9.21173954,1.193957439,96.809242,0.010152609,0.007032243,100.91,11.78299046,6.722630024,0.351800025,0.004013962,42.07,28.68,0.278274496,0.007474055,0.523370252,2007,171,0,0
840,0.246528983,0.442483932,9.455558777,1.280001808,95.55133906,0.005496789,0.005784288,100.5,12.40901375,6.746412277,0.343627512,0.005061867,45.5,27.3,0.257339229,0.006849859,0.696274562,2009,171,0,0
841,0.252553346,0.531825602,9.621456146,1.319143798,94.12590089,0.007856775,0.006146336,100.26,12.52921009,6.754603863,0.3409549,0.004167456,46.52,27.29,0.242122932,0.006892383,0.739349565,2010,171,0,0
842,0.249262305,0.543051779,9.785773277,1.288798096,93.36068221,0.009580346,0.008295321,100,12.84783936,6.763885021,0.337721199,0.005928854,47.61,28.16,0.268940356,0.006918957,0.632351635,2011,171,0,0
843,0.24236255,0.206992269,9.853719711,1.470552039,88.89781782,0.00972936,0.011111789,99.71,13.06048775,6.771935463,0.335081905,0.001746309,46.75,30.12,0.25829687,0.006516649,0.732496252,2012,171,0,0
844,0.227324247,0.428244025,9.699656487,1.555382368,86.30215378,0.010153316,0.011132076,98.99,13.32121468,6.781057835,0.332060248,0.005553565,46.81,30.88,0.252174946,0.006385559,0.810537662,2013,171,0,0
845,0.258073796,1.704583406,10.96292591,4.345783529,66.01403309,1.7494039,0.054652406,98.16,16.07414436,7.676937103,0.981667757,0.006651199,48.51,50.59,0.114426315,0.011287917,0.378636726,2006,172,4.477336884,3.295836926
846,0.272529007,2.155805111,11.10295486,4.268655369,65.04353283,1.765323793,0.049405959,98.07,16.19505692,7.684783936,0.973993003,0.005182093,46.59,52.58,0.129869532,0.048479473,0.365794132,2007,172,4.897840023,4.127134323
847,0.290798821,2.224897146,11.19991207,4.36263291,63.46309606,1.633272102,0.051128264,97.96,16.26651573,7.693481445,0.965464711,0.004952334,45.52,53.66,0.125702866,0.046367766,0.352562623,2008,172,5.176149845,4.406719208
848,0.320648187,1.984248042,11.27706432,3.919861496,61.82781353,1.260882441,0.047843491,97.84,16.34123993,7.700294971,0.958806336,0.004917112,39.89,59.36,0.116051043,0.072018832,0.350470038,2009,172,5.384495258,4.709530354
849,0.337860452,2.103776217,11.2394619,5.029715752,61.92530129,1.454655485,0.04385798,97.7,17.76174164,7.708859444,0.950917661,0.004927386,42.05,57.28,0.12633724,0.061168505,0.30977936,2010,172,5.676753998,4.770684719
850,0.321073149,2.078232288,11.32128048,4.969344681,61.42717378,1.471846876,0.042397242,97.53,15.48453712,7.713784695,0.946174443,0.006099627,41.3,58.05,0.140295238,0.055812027,0.263822889,2011,172,5.863631248,4.905274868
851,0.328440286,2.318026543,11.35478497,4.775608818,62.03837209,1.366105007,0.047494637,97.34,15.65128708,7.719130039,0.94120121,0.00414987,38.92,60.45,0.155102549,0.058658438,0.26020576,2012,172,5.91350317,4.927253723
852,0.331555277,2.43360734,11.4085865,5.259668958,62.56509271,1.265461952,0.048106063,97.12,15.44670963,7.722677708,0.937652707,0.006588072,37.16,62.24,0.150055163,0.056896104,0.261276727,2013,172,5.894402981,5.010635376
853,0.328871087,2.650644541,11.48627377,5.168090225,62.3328731,1.216226285,0.047348564,97.51,15.72059917,7.72709465,0.933481634,0.009283552,34.66,64.82,0.141268854,0.053274016,0.255135885,2014,172,6.035481453,5.34233427
854,0.380085407,3.004878521,11.55018234,6.256704394,60.80245109,1.116920248,0.045762611,96.15,15.75425243,7.730175018,0.930719256,0.007653537,31.81,67.76,0.123929492,0.043906624,0.252727575,2015,172,6.331501961,5.662960529
855,0.467435793,3.233852863,11.6661787,5.57833679,58.79342902,1.017237164,0.04364087,95.7,15.66553879,7.730175018,0.926206887,0.008827024,29.83,69.78,0.121545864,0.049387749,0.239602564,2016,172,6.670766354,5.921578407
856,0.608409953,2.938918352,11.74905586,5.464805914,58.79342902,1.052388944,0.037487744,94,15.73390293,7.730175018,0.923024058,0.008143322,30.46,69.18,0.115811864,0.051658281,0.235101511,2017,172,7.057898045,6.175867081
857,0.745093855,3.456100941,11.81289673,5.513179826,89.51957819,1.040699672,0.035031233,93.05,15.98456383,7.730175018,0.918604672,0.009121671,29.78,69.9,0.109918327,0.051052344,0.231220418,2018,172,7.289610386,6.320768356
858,1.001125731,3.122117519,11.96577644,5.166159975,90.01335465,0.892305671,0.034438098,92,16.00156212,7.730175018,0.914227366,0.008777301,26.99,72.73,0.121733831,0.047625488,0.208579028,2019,172,7.47986412,6.495265484
859,1.049806296,3.004107952,11.95632839,5.769618356,88.16849236,0.899937211,0.037063804,91.29,16.05887604,7.730175018,0.906819701,0.008261132,26.59,73.15,0.123497885,0.050134804,0.216036526,2020,172,7.100027084,6.100318909
860,0.213324327,0.190567464,9.01529789,1.62708062,73.85928833,0.043025959,0.037435162,12.47,12.42520809,5.733341217,0.4828448,0.007889945,45.84,35.09,0.218958081,0.0055152,0.766865648,2007,173,0,0
861,0.221836088,0.302042276,9.181735039,1.55318171,74.25939621,0.062093134,0.033235638,12.48,12.15477943,5.749392986,0.474628329,0.00601906,47.42,33.48,0.209927358,0.006975972,0.681072709,2008,173,0,0
862,0.268922171,0.584771812,9.528139114,1.724376359,70.30066035,0.125215061,0.037885787,12.54,12.31313133,5.783825397,0.459254652,0.009888966,50.96,32.18,0.188172739,0.006020998,1.049966321,2010,173,0,0
863,0.259703255,0,9.825688362,1.631329166,87.69513956,0.178483982,0.02318139,81.48,11.95930195,5.164785862,0.467362046,0.00634058,48.1,37.66,0.208248047,0.014926733,0.519880367,2008,174,0,0
864,0.272324263,0.302042276,10.2667408,1.751440795,85.87186492,0.140696954,0.018811675,81.64,12.64142323,5.187386036,0.457992107,0.008898435,42.51,43.63,0.186970767,0.015544662,0.545315545,2011,174,0,0
865,0.299277677,0.190567464,8.717026711,1.599325001,82.67901098,0.023630504,0.012653289,65.03,11.64177608,5.880533218,0.293412298,0.003541226,29.9,41.2,0.175538071,0.001368802,0.455280276,2006,175,0,0.693147182
866,0.286938788,0.447261751,8.864181519,1.60993699,84.79367059,0.027454863,0.011540853,65.03,11.81259251,5.886104107,0.292155802,0.002820212,30.55,41.32,0.195898215,0.004411937,0.545438633,2007,175,0,0.693147182
867,0.285128045,0.530186832,9.027858734,1.600581868,89.45582408,0.027168423,0.009224748,65.03,11.8448801,5.891644001,0.29041627,0.00289296,32.45,40.73,0.201125884,0.004169904,0.638789866,2008,175,0,0.693147182
868,0.29409631,0.474205375,9.088963509,2.325751501,82.79879916,0.025400127,0.007987576,65.03,12.14276505,5.905361652,0.286596686,0.003706755,36,39.05,0.195646699,0.004787535,0.823230004,2009,175,0,0
869,0.289584071,0.22366713,9.25607872,1.782853123,79.80752295,0.027653624,0.007311316,65.03,12.17512321,5.942799568,0.275829047,0.008393102,38.23,37.89,0.172357294,0.003884572,0.810475281,2010,175,0,0
870,0.30014724,0.520656943,9.575400352,1.78982859,81.23958666,0.02901703,0.010189253,64.74,12.73670101,5.953243256,0.273305863,0.005239343,38.71,36.72,0.234508507,0.002606716,0.740564287,2012,175,0.693147182,0
871,0.280692473,0.716818273,9.545811653,1.902567045,81.54398113,0.032377121,0.007528591,63.95,12.92391205,5.961005211,0.270939022,0.005825243,38.89,38.63,0.184016808,0.003238189,0.911461078,2013,175,0.693147182,0
872,0.41384901,2.038601637,11.4054966,2.826919951,65.75125903,2.668554504,0.035854563,79.79,14.53578663,7.063048363,2.885079145,0.008286588,48.88,51.04,0.11585027,0.061450427,0.187996801,2008,177,5.463831902,3.663561583
873,0.204539713,1.416621089,10.4896059,2.665172574,85.24885047,0.167347023,0.096005812,93.95,13.63466358,6.295266151,0.798794687,0.002848265,45.21,49.42,0.125862789,0.004478635,0.710557899,2006,178,1.945910096,1.098612309
874,0.281145608,1.786327481,11.19338131,2.668255187,78.89453385,0.115952307,0.060076184,93.55,14.22467709,6.322565079,0.777639389,0.006138393,51.17,44.12,0.150007884,0.031806046,0.773717905,2011,178,3.33220458,3.433987141
875,0.363991049,0.423196852,9.741850853,1.991797045,86.87580138,0.025952246,0.007107979,57.68,11.98952579,5.003946304,0.277447492,0.007188801,46.24,41.69,0.150678461,0.006013817,0.505214172,2009,179,0.693147182,0.693147182
876,0.334111365,0.383313715,9.964911461,1.713323787,87.86045106,0.022084164,0.005761765,57.58,12.39875698,5.003946304,0.277471036,0.005807419,54.57,34.87,0.084405043,0.004703186,0.551470995,2010,179,0,0.693147182
877,0.316951976,0.35612154,10.14356709,1.752031718,88.24373724,0.021689428,0.008137519,58.4,12.71920776,4.990432739,0.281285882,0.010844142,53.08,35.53,0.126051269,0.011094314,0.572000352,2011,179,0,0
878,0.275408698,0.483694047,10.3462801,2.006398912,86.51627458,0.028991849,0.008949446,39.6,13.42984772,4.983606815,0.282665133,0.010581062,50.62,36.14,0.127997273,0.013650767,0.78986239,2013,179,0,0
879,0.209891577,0.742288232,10.09588337,2.190300048,88.88865731,0.165233597,0.010537978,53.63,14.12299538,6.401916981,0.584262609,0.005417828,49.27,38.92,0.246778191,0.019346176,0.588854982,2007,180,1.098612309,0
880,0.250914461,0.995387673,10.32311821,2.575739875,83.55143907,0.125374154,0.012370218,54.26,13.86416626,6.424869061,0.570896566,0.006413419,49.58,40.15,0.254258415,0.016076899,0.811773791,2009,180,1.386294365,0
881,0.251290165,1.223107338,10.43161297,2.760320305,79.85275071,0.218432199,0.004859642,50.75,14.08746147,6.436150551,0.564114988,0.006609999,48.63,40.51,0.229412511,0.014753017,0.869738437,2010,180,2.197224617,1.098612309
882,0.267074758,1.281378388,10.59460735,2.541251926,84.79514984,0.224145845,0.005810049,55.34,14.32714653,6.444131374,0.559510708,0.004459508,49.77,40.07,0.216869981,0.015662709,0.741418714,2011,180,2.302585125,1.609437943
883,0.386984855,0.302042276,10.52002335,1.719064289,89.97368047,0.087931623,0.003541887,64.48,11.05088997,4.941642284,0.603864729,0.009103323,65.6,29.01,0.162775635,0.003197912,0.761681896,2009,181,0,0.693147182
884,0.340297842,0.300293177,10.62529469,2.046576505,89.26242576,0.136180358,0.002418999,64.48,11.13429737,4.948760033,0.60144347,0.0069905,62.64,31.33,0.153124246,0.003083159,0.904357681,2010,181,0,1.098612309
885,0.360714878,0.227637559,10.82728958,1.974629702,89.13832054,0.10597622,0.000807304,64.48,11.42460823,5.123963833,0.599201083,0.010294711,64.37,29.93,0.151547446,0.002866524,0.815139575,2011,181,0,1.098612309
886,0.348335641,0,10.92532635,2.074899602,89.92899117,0.076993725,0.000592034,64.48,12.04355335,4.941642284,0.606468976,0.009412528,64.63,29.92,0.160943427,0.005014644,0.929309987,2012,181,0,0.693147182
887,0.26120707,0,9.330343246,1.920850943,96.06503639,0.117752466,0.00379444,59.8,10.799963,4.204692841,0.5801934,0.003087759,41.41,30.08,0.219325946,0.001377964,0.493405969,2006,182,0,0
888,0.262984962,0.190567464,9.528357506,1.720201657,95.69088369,0.271471841,0.005823726,59.8,10.77557564,4.174387455,0.578303635,0.00342189,42.79,28.56,0.236734226,0.002966339,0.485794465,2007,182,0,0
889,0.261594645,0.302042276,9.757594109,1.52168996,94.00539206,0.240349293,0.003419788,59.8,11.0975914,4.174387455,0.578226745,0.00375602,42.95,25.56,0.220824212,0.005218015,0.463158409,2008,182,0,0
890,0.265471867,0.44575271,9.894295692,2.104131478,94.40201251,0.147051257,0.002242612,59.79,11.2545948,4.174387455,0.576884806,0.005883684,43.48,25.81,0.152595934,0.001962072,0.653952555,2009,182,0,0
891,0.271160694,0.375257969,10.17408657,1.691285035,94.64011174,0.170367144,0.001523499,59.77,11.36792278,4.174387455,0.573954344,0.004424281,44.78,24.88,0.136159066,0.004599978,0.705420759,2010,182,0.693147182,0
892,0.367829829,0.245582581,10.41075706,1.639974358,95.19303286,0.167841131,0.004288175,59.23,11.89415264,4.174387455,0.575396836,0.001077006,46.34,21.83,0.168189188,0.006603632,0.642031161,2011,182,0.693147182,0
893,0.388205165,0,10.53182983,1.626577557,96.9823052,0.13415276,0.004397518,48.8,12.04355335,4.174387455,0.578457475,0.005092542,45.62,21.69,0.010376564,0.005437259,0.776077089,2012,182,0.693147182,0
894,0.351098157,0,10.51886272,1.794362269,96.91741815,0.133873575,0.005096418,65.42,12.20607281,4.174387455,0.580774367,0.005124701,43.06,23.25,0.171673932,0.005828469,0.891901245,2013,182,0,0
895,0.297118454,0,10.27380943,2.658129703,96.80761093,0.151846804,0.003789178,89.41,12.30138302,4.189654827,0.583892643,0.005760802,26.16,35.87,0.17427343,0.005812369,0.346696924,2014,182,0,0
896,0.385549458,0,10.28319073,3.41601886,95.89772325,0.09173404,0.000287464,89.42,12.38839436,4.174387455,0.59011054,0.006685769,22.77,39.01,0.152917769,0.003183129,0.281151361,2015,182,0,0
897,0.320107753,0,9.647368431,1.79010218,64.23927767,0.007027743,0.018406967,81.83,10.68072319,4.941642284,0.389654011,0.0049605,61.92,29.05,0.149862515,0.000793644,0.406174787,2006,183,0,0
898,0.352111446,0,9.990948677,1.482300505,88.32246313,0.014979413,0.00922708,81.83,10.76386356,4.927253723,0.3793329,0.0069942,60.67,30.56,0.204481678,0.007833644,0.460393669,2007,183,0,0
899,0.351393024,0.190567464,10.22041321,1.649071678,89.71688427,0.010047506,0.01002603,81.84,11.07916927,4.941642284,0.373783588,0.005342492,61.84,31.55,0.210010623,0.008562456,0.527779245,2008,183,0,0
900,0.376603657,0.190567464,10.50375175,1.855001555,91.33711666,0.013806641,0.006191995,81.86,11.23620987,4.955827236,0.368558168,0.007520368,52.34,42.4,0.191839643,0.008605826,0.537183012,2009,183,0,0.693147182
901,0.356879327,0.205194458,10.62393379,1.44295585,91.90968768,0.012628903,0.014033012,81.96,11.25860119,4.969813347,0.364619344,0.011676876,56.56,37.39,0.177839564,0.008114783,0.558012593,2010,183,0,0.693147182
902,0.358666948,0.345132977,10.81359959,1.314545383,92.87291434,0.010529528,0.008751698,82.31,11.80640793,5.087596416,0.33603707,0.009617066,58.32,36.37,0.175909521,0.008475083,0.554926294,2011,183,0,0.693147182
903,0.372354656,0.324431986,10.97172642,1.276823174,91.76711933,0.016100288,0.008398951,83.64,12.20607281,5.09375,0.334293962,0.011438183,59.18,35.76,0.214347902,0.008954916,0.569090887,2012,183,0,0
904,0.363878957,0.372082919,10.98510647,1.325314507,93.2792275,0.007058454,0.00930427,86.67,12.10071182,5.09375,0.332568794,0.011461856,56.03,37.95,0.175468501,0.009097801,0.754783899,2013,183,0,0
905,0.347341228,0.424468011,10.95724201,1.418138149,94.18794577,0.005671963,0.009440007,86.86,12.25486279,5.09986639,0.330672741,0.009036145,54.09,39.79,0.162437772,0.006783706,0.812527581,2014,183,0,0
906,0.314188593,0.50966084,10.84458828,1.718193744,93.54281038,0.004049138,0.004999971,88.7,12.25486279,5.023880482,0.359110892,0.010403121,45.09,48.75,0.18829139,0.006686523,1.039872933,2015,183,0,0
907,0.337913469,0.369185448,11.00066566,2.128187635,87.54939481,0.00523698,0.002251684,38,12.82125854,5.049856186,0.355828226,0.007806081,38.25,56.33,0.154619219,0.003229752,0.036522511,2018,183,0,0
908,0.382009849,0,9.347315788,1.559247428,90.46693638,0.014317721,0.010157446,90.2,11.65817642,5.459585667,0.265628308,0.001824818,31.5,31.99,0.168642757,0.002823101,0.379615192,2006,184,0,0
909,0.381441455,0.190567464,9.565704346,1.274852146,91.23285084,0.012985608,0.008302405,90.2,11.75348473,5.472270489,0.26272577,0.004509583,34.68,31.23,0.185354489,0.003064776,0.464392087,2007,184,0,0
910,0.419795587,0.381134927,9.783520699,1.203498933,91.0171543,0.016197731,0.006362438,90.2,11.72947121,5.480638981,0.260694385,0.006208609,34.79,32.72,0.203133438,0.00470897,0.535078844,2008,184,0.693147182,0
911,0.400409015,0.498057127,9.876527786,1.254967888,89.99225729,0.015194067,0.006140274,90.19,12.0529623,5.484797001,0.259495169,0.004306864,39.63,32.95,0.189457065,0.002546161,0.656592438,2009,184,0.693147182,0.693147182
912,0.403588273,0.370637387,10.04072475,1.165110839,87.91538884,0.022798517,0.005818163,90.26,12.37252712,5.488937855,0.258405507,0.004048583,42.75,30.12,0.181141756,0.003304531,0.601374609,2010,184,0.693147182,0.693147182
913,0.429308822,0,10.27069664,1.030148252,73.95363065,0.016693472,0.011156314,89.73,12.52122307,5.488937855,0.25798887,0.002866151,45.15,28.7,0.172821096,0.003538171,0.464985445,2011,184,0,0.693147182
914,0.457551019,0,10.40879822,1.050623276,84.80101773,0.01851975,0.004525226,93.74,12.70684814,5.476463318,0.261671126,0.003029385,45.75,28.97,0.202409123,0.003202921,0.493769915,2012,184,0,0
915,0.288668083,0,9.743846893,0.911488625,73.1361005,0.028093606,0.011541721,97.47,11.45050716,4.88280201,0.312713414,0.003493684,57.56,20.96,0.163355404,0.000823058,0.548134904,2006,185,0,0
916,0.354858286,0,10.25716782,0.674554426,69.26851862,0.008523847,0.007835982,97.45,11.03488922,4.905274868,0.305166781,0.004706325,56.46,25.85,0.190967309,0.002754736,0.688964413,2008,185,0,0
917,0.344145516,0,10.35523129,0.742032462,79.54414538,0.005843462,0.008181302,97.52,11.55214596,4.919981003,0.301737607,0.002641691,49.77,32.43,0.185576998,0.004255658,0.835325051,2009,185,0,0
918,0.41023231,0,10.54891396,0.692710371,79.29897826,0.005414514,0.007783248,97.32,12.04355335,4.927253723,0.299948275,0.003583241,51.51,31.17,0.160259791,0.001419204,0.679562662,2010,185,0,0
919,0.442103214,0.190567464,10.75254822,0.629262962,78.71910569,0.004801269,0.008449797,97.88,12.13136482,4.934473991,0.297843218,0.004860804,49.25,33.81,0.16249403,0.001498289,0.559469195,2011,185,0,0
920,0.415581884,0.348224074,10.97371769,0.753858321,77.72214486,0.003380869,0.01038651,88.99,12.38839436,4.897840023,0.307420492,0.004984867,47.52,36.43,0.172201285,0.001766314,0.598783036,2013,185,0,0.693147182
921,0.413010467,0.244943589,10.94848824,0.896901208,84.76817809,0.004586243,0.012038985,92.4,12.50617695,4.88280201,0.312387794,0.005491762,45.96,37.46,0.16829017,0.001447682,0.716988959,2014,185,0,1.098612309
922,0.430834359,2.034453154,11.44081688,2.568017241,80.27101287,2.010378389,0.062605906,94.75,14.4492588,6.621405602,1.00366962,0.010586602,56.93,41.38,0.149109869,0.043250592,0.392009576,2010,186,4.025351524,2.484906673
923,0.238042406,0.205179647,9.061608315,1.051343021,85.95575658,0.040343416,0.008526421,83.83,10.67579269,6.428105354,0.602489293,0.001979414,44.84,31.58,0.23385661,0.000353638,0.761778952,2006,187,0,0
924,0.244932607,0.251428127,9.231808662,1.130704428,87.10218921,0.043335785,0.01028925,83.81,11.44326496,6.431331158,0.600154281,0.00374933,45.98,32.01,0.287019962,0.011540523,0.835793358,2007,187,0,0
925,0.264880338,0,9.416460037,1.176315605,84.87870224,0.05042741,0.010027594,83.78,11.84216404,6.43775177,0.596730173,0.00374933,46.61,32.99,0.230873597,0.014032992,0.923579519,2008,187,0,0
